n_samples,mse,rmse,mae,r2,pearson_r
725,0.2654931039339274,0.5152602293345833,0.41399164597087384,0.3072008041454105,0.5573677501413846
730,0.2627862233480806,0.5126267875834042,0.4102316780097088,0.3142643574556906,0.5636723297680752
735,0.2622612119911317,0.5121144520428336,0.4104313816019418,0.31563436458777505,0.5652538688682093
740,0.26574063433016937,0.5155003727740353,0.41148032490291275,0.3065548782930061,0.5576900607887483
745,0.26373492361586864,0.5135512862566587,0.4101868283333334,0.311788742183988,0.5620661748556386
750,0.2653468786053347,0.5151183151522907,0.41020966533980585,0.3075823763541101,0.5581500996916521
755,0.2619043628803384,0.5117659258687886,0.40757774694174764,0.31656555554277843,0.5657292079372005
760,0.2627925226285663,0.5126329316660863,0.4087821500970874,0.31424791960329346,0.5640584753846597
765,0.26502876156825866,0.5148094419960251,0.410454932605178,0.30841249670077175,0.5589523180121532
770,0.2651575983729989,0.5149345573691854,0.4109798138349514,0.30807629951373405,0.5590494503197614
775,0.2639674858369288,0.513777661870316,0.4103050295307444,0.31118187549950815,0.5613706709885882
780,0.26160919174382596,0.5114774596634988,0.4079678333333334,0.3173357989991441,0.5671412628539675
785,0.2626360771523646,0.5124803187951363,0.4096481352588997,0.3146561610924381,0.5639103059349918
790,0.2637898910598436,0.5136048004641736,0.41137488401294503,0.3116453056863172,0.5607562699062709
795,0.26194194001122406,0.5118026377532887,0.4099195169579289,0.316467498735749,0.5650192675948587
800,0.2637766367434972,0.5135918970773363,0.4107954101456312,0.3116798925722676,0.5608048852245446
805,0.2641802564850909,0.5139846850686224,0.4116451598867314,0.3106266545473856,0.5597200349576498
810,0.2629287953229449,0.5127658289345585,0.41066774802589,0.3138923186039321,0.5624332590289701
815,0.2618657891934618,0.5117282376354287,0.40933632639158585,0.31666621284367724,0.5651370214221785
820,0.26217216153090783,0.5120275007564612,0.4085435208737865,0.31586674006690973,0.5640110332127826
825,0.26642407400188134,0.5161628367113245,0.40987380705501625,0.3047714554923332,0.5550231000119836
830,0.26797456869842334,0.5176626012166837,0.412777482184466,0.3007254691257404,0.5516218239819006
835,0.2686449607366802,0.5183097150707097,0.4139986288511327,0.29897609387595125,0.5491227647895277
840,0.26836979499246266,0.518044201774774,0.41400965394822015,0.2996941336423178,0.5499142333089648
845,0.26976687746058353,0.5193908715607,0.41616600402912635,0.29604847356258346,0.5472527133443713
850,0.26865017553464765,0.5183147456272565,0.4126444643851134,0.29896248596002106,0.5501018153496141
855,0.26763941505960065,0.5173387817084668,0.41233509454692563,0.30160004616003444,0.5523475196400354
860,0.26904765373381306,0.5186980371408909,0.41384025190938517,0.2979252741730811,0.548832323479655
865,0.27081663467132083,0.5204004560637133,0.4140769908737865,0.2933091521238529,0.54560709573948
870,0.27152649753262703,0.5210820449148359,0.4141506924757282,0.29145677851341667,0.5440923482648791
875,0.27026064619145895,0.5198659886850254,0.4130614400000001,0.29475999346792237,0.54697085210772
880,0.2691310337881794,0.5187784052831993,0.4108940272653722,0.29770769550998466,0.5496041693778717
885,0.2716022951802335,0.5211547708504964,0.41481937525889967,0.2912589859962804,0.5442121161516712
890,0.26947562265443387,0.5191104147042649,0.4134324319255664,0.29680849742949145,0.548722824570679
895,0.2695875867062059,0.5192182457369983,0.412820134433657,0.29651632936982086,0.5488676107455686
900,0.27323902179635573,0.5227227006705905,0.4172045833818771,0.28698797907865625,0.5402385958809625
905,0.2754393380342134,0.5248231492933724,0.417397957459547,0.28124629578208016,0.536176386095995
910,0.2750885602558077,0.5244888561788589,0.41850433953074445,0.2821616437109047,0.5365443566086451
915,0.27163877804897074,0.5211897716273515,0.4151976177669904,0.29116378464547654,0.5439785646631307
920,0.27101500000283973,0.5205910102977573,0.4143978057443366,0.2927915215710234,0.5454666957643575
925,0.2697027813082348,0.5193291647002263,0.4151687577993528,0.2962157312508119,0.5482594922647379
930,0.27177967323645413,0.5213249209815833,0.41663231936893214,0.2907961213384379,0.5439599900203933
935,0.26951026928125765,0.5191437847853498,0.4155160986245956,0.29671808771697195,0.5487434693522831
940,0.2660505515927935,0.5158008836681006,0.4124908319093852,0.30574615510153336,0.5563444027112892
945,0.2696477063869073,0.5192761369318903,0.414991895210356,0.2963594482085862,0.5483899053547003
950,0.2704809757489819,0.5200778554687576,0.4150112277831716,0.29418504768585463,0.5467449148571679
955,0.2737320995495133,0.5231941317995771,0.41793073278317155,0.2857013020771837,0.5404169951140723
960,0.27749735172939544,0.5267801740094206,0.41827950134304215,0.2758759482591001,0.5336946230026985
965,0.2753228339075082,0.524712143853664,0.416264060064725,0.28155031108077944,0.5384950798639203
970,0.2754148734760941,0.5247998413453401,0.417057988656958,0.28131013558033047,0.5379048100715645
975,0.2735687531862245,0.5230380035773925,0.41682783956310687,0.2861275512996886,0.5416466901014203
980,0.2767485509752637,0.5260689602849266,0.4188088779288026,0.27782992955891916,0.5336168636533566
985,0.27617226026754393,0.5255209417973217,0.4190104221359224,0.2793337491797333,0.535014685297538
990,0.27589410890511495,0.5252562316670931,0.41713033076051786,0.2800595798599329,0.5357843971011249
995,0.27388847556040763,0.5233435540449578,0.41660434262135926,0.285293241856435,0.5399540815279817
